id;rang;sex;age;type;familyStatus;age0;entrance;year_0;year_1;year_2;year_3;year_4;year_5;year_6;year_7;year_8;year_9;year_10;year_11;year_12;year_13;year_14;year_15;year_16;year_17;year_18;year_19;year_20;year_21;year_22;year_23;year_24;year_25;year_26;year_27;year_28;year_29;year_30;year_31;year_32;year_33;year_34;year_35;year_36;year_37;year_38;year_39;year_40;year_41;year_42;year_43;year_44;year_45;year_46;year_47;year_48;year_49
id15;4;male;85;active;not married;40;5;0;0,0;0,0;0,0;0,0;0,009564259069188553;0,009455883180490416;0,00934746741003077;0,009239035902769999;0,009130517885871376;0,00902165902465631;0,008913139919433726;0,008805156929814087;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
id27;6;female;73;active;not married;30;7;0;0,0;0,0;0,0;0,0;0,0;0,0;0,009367930483515023;0,009268307960042329;0,009169554307119273;0,00907129413945042;0,008973258405546978;0,008875460680891976;0,008778542158166069;0,008682052746229836;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
id41;7;female;72;active;not married;30;8;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,009175255372475101;0,00907768183738954;0,008980959302339959;0,008884720102776036;0,008788700720931242;0,00869291445307457;0,00859798930414247;0,008503484440254677;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
male_groupe_0year_1;7;female;72;active;not married;30;8;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
id33;8;female;71;active;not married;30;9;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,008986819876585972;0,008891250244032067;0,00879651413422253;0,008702251433465194;0,008608204035951994;0,008514384964881702;0,008421409327629137;0,008328845343876852;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
male_groupe_4year_1;8;female;71;active;not married;30;9;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0009854502362590721;0,0009749705428555347;0,0009645822494351553;0,0009542458677108755;0,0009439330950758752;0,0009336453595897436;0,000923450110886074;0,0009133000020700036;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
female_groupe_4year_1;8;male;81;active;not married;40;9;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0006565589288592105;0,0006491192352161301;0,0006416768038046115;0,0006342332921068713;0,0006267838417708371;0,0006193109934509451;0,0006118614684045952;0,0006044487461553535;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
male_groupe_0year_2;8;female;71;active;not married;30;9;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
id43;9;female;70;active;not married;30;10;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,00880216766477791;0,00870856170171723;0,00861577213500688;0,008523446250211682;0,008431331244824293;0,008339439874455786;0,00824837460786812;0,008157712536535171;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
male_groupe_4year_2;9;female;70;active;not married;30;10;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0009930608553024938;0,0009825002273664435;0,0009720317052944032;0,0009616154958318002;0,0009512230777911582;0,0009408558902609521;0,0009305819037873964;0,0009203534058161906;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
female_groupe_4year_2;9;male;80;active;not married;40;10;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0006616295247180875;0,0006541323744201365;0,0006466324652099975;0,0006391314673706012;0,0006316244850288862;0,000624093924000996;0,0006165868663719785;0,0006091168957675812;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
male_groupe_0year_3;9;female;70;active;not married;30;10;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
id3;10;male;79;active;not married;40;11;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,008616134201248458;0,008518501839510065;0,00842083354957202;0,008323151082854639;0,008225390682379496;0,008127323226192987;0,008029561845281698;0,00793228343372004;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
id9;10;male;79;active;not married;40;11;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,008616134201248458;0,008518501839510065;0,00842083354957202;0,008323151082854639;0,008225390682379496;0,008127323226192987;0,008029561845281698;0,00793228343372004;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
male_groupe_4year_3;10;female;69;active;not married;30;11;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,000991309258493638;0,0009807672577767492;0,0009703172004642017;0,0009599193634902105;0,0009495452759740063;0,0009391963744657473;0,0009289405096227293;0,0009187300530477884;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
female_groupe_4year_3;10;male;79;active;not married;40;11;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0006604625185291387;0,0006529785919772118;0,000645491911379367;0,0006380041440724285;0,0006305104028188539;0,0006229931244680476;0,0006154993080599652;0,0006080425132610614;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
male_groupe_0year_4;10;female;69;active;not married;30;11;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
id20;11;male;78;active;not married;40;12;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,008439531401896431;0,008343900186842574;0,008248233780000605;0,00815255348695728;0,008056796857545402;0,007960739466068118;0,007864981876315857;0,00776969735660837;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
id21;11;female;68;active;not married;30;12;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,008444774564628199;0,008354969270516899;0,008265947224736747;0,008177370034064142;0,00808899516049422;0,00800083484172388;0,007913467084565846;0,007826486151785772;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
id37;11;female;68;active;not married;30;12;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,008444774564628199;0,008354969270516899;0,008265947224736747;0,008177370034064142;0,00808899516049422;0,00800083484172388;0,007913467084565846;0,007826486151785772;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
id42;11;female;68;active;not married;30;12;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,008444774564628199;0,008354969270516899;0,008265947224736747;0,008177370034064142;0,00808899516049422;0,00800083484172388;0,007913467084565846;0,007826486151785772;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
male_groupe_4year_4;11;female;68;active;not married;30;12;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0008836732797760541;0,0008742759254498669;0,0008649605313484752;0,0008556916875213271;0,0008464440144449571;0,0008372187926894585;0,0008280765057138066;0,0008189746965939165;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
female_groupe_4year_4;11;male;78;active;not married;40;12;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0005887497518228239;0,0005820784271427804;0,0005754046474500674;0,0005687298990427169;0,0005620498253375626;0,0005553487701841579;0,0005486686294847434;0,0005420214906023957;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
male_groupe_0year_5;11;female;68;active;not married;30;12;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
male_groupe_3year_1;12;female;67;active;not married;30;13;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0024257898500282026;0,0023999929777414673;0,002374421096167889;0,0023489770007177127;0,002323591021534634;0,0022982666739381798;0,002273169992326168;0,0022481844273156268;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
female_groupe_3year_1;12;male;77;active;not married;40;13;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0016161891559518104;0,0015978755641917503;0,0015795552331254873;0,0015612322428205795;0,0015428946339302097;0,0015244994284310369;0,0015061616356333337;0,0014879144368082056;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
male_groupe_1year_1;12;female;67;active;not married;30;13;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,00030242005131217973;0,00029920398894776765;0,00029601597588161505;0,0002928438937445145;0,0002896790568865042;0,0002865219035578767;0,0002833931330500845;0,00028027821530382383;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
female_groupe_1year_1;12;male;77;active;not married;40;13;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;7,55580714464176e-05;7,470189711215026e-05;7,384540771019562e-05;7,298879398681317e-05;7,213149683344932e-05;7,127150699484686e-05;7,041420124367539e-05;6,956113082957893e-05;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
male_groupe_2year_1;12;female;67;active;not married;30;13;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,00011278226255215602;0,00011158288840882977;0,0001103939747601267;0,00010921100227245198;0,00010803073178474415;0,00010685332673477571;0,00010568650656083492;0,00010452485253173583;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
female_groupe_2year_1;12;male;77;active;not married;40;13;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;2,8178059671737217e-05;2,785876444597826e-05;2,7539351721242387e-05;2,7219892633006957e-05;2,6900178671527304e-05;2,6579460520238694e-05;2,625974335235724e-05;2,5941605679274223e-05;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
male_groupe_4year_5;12;female;67;active;not married;30;13;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0007798759497565098;0,0007715824200119067;0,0007633612233451701;0,0007551811091012793;0,0007470196788662273;0,0007388780627927988;0,0007308096398798758;0,0007227769402449205;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
female_groupe_4year_5;12;male;77;active;not married;40;13;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0005195944953638241;0,0005137067925328621;0,0005078169230579818;0,0005019261986548547;0,0004960307744698314;0,0004901168333427932;0,00048422135003273615;0,00047835499210648085;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
male_groupe_0year_6;12;female;67;active;not married;30;13;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
id35;13;female;66;active;not married;30;14;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,008102639997953597;0,008016473107111764;0,00793105773180273;0,007846069188584963;0,0077612747657236246;0,007676686205113263;0,007592858095995307;0,00750940113931642;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
id45;13;female;66;active;not married;30;14;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,008102639997953597;0,008016473107111764;0,00793105773180273;0,007846069188584963;0,0077612747657236246;0,007676686205113263;0,007592858095995307;0,00750940113931642;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
id57;13;female;66;active;not married;30;14;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,008102639997953597;0,008016473107111764;0,00793105773180273;0,007846069188584963;0,0077612747657236246;0,007676686205113263;0,007592858095995307;0,00750940113931642;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
male_groupe_3year_2;13;female;66;active;not married;30;14;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0023552005091195915;0,002330154313653522;0,002305326561776938;0,002280622877507814;0,0022559756183498166;0,0022313881973283303;0,0022070218173184815;0,0021827633204693888;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
female_groupe_3year_2;13;male;76;active;not married;40;14;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0015691588135250097;0,0015513781386505556;0,001533590920580532;0,0015158011206544543;0,0014979971275368594;0,001480137213844621;0,0014623330421713087;0,0014446168282286835;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
male_groupe_1year_2;13;female;66;active;not married;30;14;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0002642800130158292;0,0002614695479033517;0,0002586835946209494;0,0002559115631209122;0,0002531458631536024;0,00025038687769889345;0,00024765269553426805;0,00024493061907487597;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
female_groupe_1year_2;13;male;76;active;not married;40;14;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;6,602898193644338e-05;6,528078497257731e-05;6,453231267613281e-05;6,378373173719447e-05;6,303455355980056e-05;6,228302228813655e-05;6,1533836597257e-05;6,07883520992463e-05;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
male_groupe_2year_2;13;female;66;active;not married;30;14;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0001151968095353385;0,00011397175808111298;0,0001127573910694539;0,00011154909241269314;0,00011034355360281349;0,00010914094157661444;0,00010794914103725844;0,00010676261724435085;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
female_groupe_2year_2;13;male;76;active;not married;40;14;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;2,8781321633615887e-05;2,845519064036429e-05;2,8128939632609007e-05;2,7802641268761487e-05;2,7476082575107612e-05;2,7148498193020632e-05;2,6821936224319342e-05;2,6496987565701933e-05;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
male_groupe_4year_6;13;female;66;active;not married;30;14;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0007301009100359857;0,0007223367090552583;0,0007146402245440443;0,0007069822003986304;0,0006993416677681946;0,0006917196846743071;0,0006841662232383957;0,0006766462050670987;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
female_groupe_4year_6;13;male;76;active;not married;40;14;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,00048643173832102135;0,0004809198140255626;0,00047540586137072586;0,0004698911083528426;0,00046437195551337176;0,0004588354675628228;0,0004533162593719323;0,0004478243176574929;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
male_groupe_0year_7;13;female;66;active;not married;30;14;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
id4;14;male;75;active;not married;40;15;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,007932122187977484;0,007842240600165452;0,0077523259363981335;0,007662398221308335;0,007572398759414848;0,0074821166181475015;0,0073921162536520904;0,007302560516852214;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
male_groupe_3year_3;14;female;65;active;not married;30;15;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0022555132894049564;0,0022315272098741437;0,0022077503279964226;0,002184092262387774;0,00216048823361697;0,002136941510248229;0,002113606472015136;0,0020903747506341953;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
female_groupe_3year_3;14;male;75;active;not married;40;15;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0015027419293551364;0,0014857138468973455;0,0014686794981940666;0,0014516426769154726;0,0014345922631924298;0,0014174882958127998;0,0014004377110916654;0,0013834713611648518;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
male_groupe_1year_3;14;female;65;active;not married;30;15;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,00018424351443660695;0,0001822841912035885;0,00018034195645814344;0,00017840942732032616;0,00017648131222740068;0,00017455787817480508;0,0001726517358019034;0,00017075403295362365;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
female_groupe_1year_3;14;male;75;active;not married;40;15;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;4,6032280488471556e-05;4,551067298383886e-05;4,498887353036634e-05;4,446699833649007e-05;4,394470677623502e-05;4,3420774750046955e-05;4,289847795174538e-05;4,23787614499028e-05;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
male_groupe_2year_3;14;female;65;active;not married;30;15;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;7,52939353471686e-05;7,449322788518707e-05;7,369950389550013e-05;7,290974625108982e-05;7,212179247376116e-05;7,13357516752911e-05;7,055677738668928e-05;6,978125203914346e-05;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
female_groupe_2year_3;14;male;75;active;not married;40;15;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,8811796776565756e-05;1,8598633877179546e-05;1,8385392534958698e-05;1,817212024026129e-05;1,7958677791063187e-05;1,7744564940324615e-05;1,7531120350518538e-05;1,7318730238398435e-05;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
