id;type;sex;familyStatus;age;Year_employment;group;SIR;age0;entrance;spouses_number;children_number;year_0;year_1;year_2;year_3;year_4;year_5;year_6;year_7;year_8;year_9;year_10;year_11;year_12;year_13;year_14;year_15;year_16;year_17;year_18;year_19;year_20;year_21;year_22;year_23;year_24;year_25;year_26;year_27;year_28;year_29;year_30;year_31;year_32;year_33;year_34;year_35;year_36;year_37;year_38;year_39;year_40;year_41;year_42;year_43;year_44;year_45;year_46;year_47;year_48;year_49;year_50;year_51;year_52;year_53;year_54;year_55;year_56;year_57;year_58;year_59
id23;active;male;married;86;2017;3;570,7311057000001;27;0;0,21073417000010192;1,847187466513586;6149,650000000001;6361,335086267086;6580,371661994935;6806,7405787862945;7040,607898882775;7282,359428237104;7532,255385422316;7790,246755040025;8056,330874528293;8330,732309789828;8614,296770525696;8906,867784044316;9208,706119142451;9519,883772491961;9840,856042583107;10171,588936263946;10512,011259061135;10862,346884350442;11222,705838664844;11592,943843275447;11974,108875246126;12366,725877685814;12769,896333331031;13183,385829354987;13607,183935437588;14041,253501982264;14485,375509610665;14939,90965492762;15406,390796572243;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
id24;active;male;not married;96;2017;3;9328,93929;37;0;0,0;0,0;7418,125;7670,069924521721;7929,995320546034;8197,963187366167;8474,36560122503;8759,173289222343;9052,324942871;9354,013348736155;9664,333255187481;9983,160417881625;10311,397292940546;10649,495930450707;10996,682580267121;11352,755379870181;11717,705347282568;12091,500491459816;12473,952205813439;12865,370239873526;13267,076323497497;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
id25;active;male;married;80;2017;3;7178,8893;21;0;0,04478634926805315;1,847187466513586;8493,550000000001;8786,821263941592;9090,30898628844;9404,181702068116;9728,495374360049;10063,888802936866;10410,525411898921;10768,87962228545;11139,678909683935;11522,890858448578;11918,796589486456;12328,0492200766;12751,089265055985;13187,833747986842;13638,278161512057;14102,802665321504;14582,838931515871;15078,122072998818;15589,093536061655;16115,875201328812;16659,23782754311;17219,123868897535;17795,41280278122;18388,483616529615;18998,522570176632;19625,285419354946;20270,546247444032;20935,193712103308;21617,706745173717;22317,688517455168;23035,121371826965;23769,942419048406;24521,780888944908;25291,245699202067;26080,93515783189;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
id26;active;male;married;100;2017;3;3529,7410689999997;41;0;0,0;1,5339548920808124;6299,8;6511,524577068769;6729,45201548243;6953,725631786469;7184,415861433803;7421,4303418157;7665,439954192734;7916,780750284726;8174,877528195428;8439,580224361274;8710,882161626312;8988,75955801188;9273,072204345744;9564,050366842685;9862,676612711575;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
id27;active;male;not married;89;2017;3;3822,129504;30;0;0,0;0,0;6809,400000000001;7043,358693009118;7285,204675668693;7535,1982682202115;7793,290436114772;8059,47851575016;8333,987160767902;8617,662411291278;8910,347733494189;9212,303998056825;9523,603229780445;9844,700905042278;10175,563017409115;10516,118344591647;10866,590847433874;11227,090595456595;11597,473253560627;11978,787208258744;12371,557607757284;12774,885583738422;13188,536631789317;13612,500317514712;14046,739476803543;14491,03500470569;14945,746738360918;15412,41013608383;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
id28;active;male;married;93;2005;3;9655,41212;34;0;0,0;0,9254499999999998;6802,900000000001;7035,260246521797;7274,8836605982515;7522,508765501637;7777,998920107861;8041,58184301215;8313,320405927607;8593,612202177883;8882,427546950594;9179,704269059392;9485,637867855696;9800,324424956008;10123,637947719068;10456,493591131872;10799,349766280486;11151,421835234452;11512,505094976064;11882,590437138564;12261,64542051715;12649,478784555406;13046,404637408037;13453,763307586369;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
id29;active;male;not married;96;2000;1;9492,026366;37;0;0,0;0,0;6167,2;6376,65922837784;6592,753174268632;6815,533381969788;7045,3258115595245;7282,106126452714;7525,823356666819;7776,6377789974695;8034,628164312712;8299,691219703034;8572,5772193139;8853,661983624646;9142,3022406637;9438,330168167211;9741,738298796672;10052,500036185826;10370,458578642534;10695,871442358817;11029,837472713627;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
id30;active;male;married;97;2003;3;6282,512605;38;0;0,0;0,926503744262823;6213,675;6424,245692449335;6641,331749193133;6865,250798932636;7095,9791271136955;7333,467066521094;7577,870797355535;7829,267077140976;8087,555253083135;8353,46642269466;8627,36680067093;8908,629556751028;9197,091158124435;9492,744328314086;9795,563150743581;10105,394831493799;10422,490304771374;10747,920330015611;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
id31;active;male;married;84;2017;3;2703,8379219999997;25;0;0,4275551315749416;0,9254499999999998;6548,425;6774,184341811131;7007,511670313012;7248,726326829696;7498,317988247548;7756,264835013066;8022,756094658883;8298,231392158168;8582,987245961138;8876,967803136935;9180,170029702505;9492,849817974336;9815,970852162074;10149,354832002722;10493,298902925135;10847,88510496709;11213,632249684362;11590,501601960485;11978,412035861013;12377,618654569591;12788,24683306104;13210,132166064093;13644,468820971244;14091,854969216985;14551,266752498846;15022,437057953579;15505,354000256044;15999,975247528577;16506,051227706128;17023,991814221507;17555,54597487384;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
id32;active;male;married;93;2001;1;1104,8882720000001;34;0;0,4275551315749416;0,9254499999999998;8480,225;8769,87605639658;9068,581089049787;9377,26071174442;9695,74459308114;10024,316598018153;10363,055099936415;10712,455722884937;11072,481462955373;11443,05482001561;11824,419495793936;12216,695261818131;12619,725060664707;13034,649688200072;13462,040581480831;13900,919642020475;14351,031695165795;14812,365386788484;15284,88027697086;15768,337947898155;16263,129954322947;16770,927096543626;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
