id;type;sex;familyStatus;age;Year_employment;group;SIR;age0;entrance;spouses_number;children_number;year_0;year_1;year_2;year_3;year_4;year_5;year_6;year_7;year_8;year_9;year_10;year_11;year_12;year_13;year_14;year_15;year_16;year_17;year_18;year_19;year_20;year_21;year_22;year_23;year_24;year_25;year_26;year_27;year_28;year_29;year_30;year_31;year_32;year_33;year_34;year_35;year_36;year_37;year_38;year_39;year_40;year_41;year_42;year_43;year_44;year_45;year_46;year_47;year_48;year_49;year_50;year_51;year_52;year_53;year_54;year_55;year_56;year_57;year_58;year_59
id21;active;male;not married;84;2017;3;4908,53184;25;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;43251,94658759705;44441,37511875597;45663,512934521765;46919,259540221115;48209,5391775772;49535,301504960575;50897,52229634699;52297,20415949655;53735,3772738827;55213,100148914484;56731,46040300963;58291,5755640924;59894,593892104946;61541,695224137846;63234,09184280164;64973,02936847869;66759,78767611185;68595,68183720495;70482,06308772808;72420,31982264061;74411,87861776323;76458,20527975172;78560,8059249449;80721,2280878809;82941,06186029762;85221,94106145581;87565,54444064586;89973,59691276363;92447,87082786462
id22;active;female;married;92;2017;4;5450,75317;33;0;0,08288578954891676;1,843474933027172;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;30141,911258300548;30970,813817903814;31822,511197896172;32697,630255838318;33596,815087873874;34520,72750279041;35470,04750911715;36445,47381561787;37447,724345547365;38477,536765049925;39535,6690260888;40622,89992430625;41740,02967222467;42887,88048821085;44067,297201636655;45279,147874681665;46524,32444123542;47803,743363369395;49118,34630586206;50469,100829273266;51857,001102078284;53283,06863238544;54748,35301977604;56253,93272781989;57800,915877834945;59390,44106447541;61023,678193748485;62701,82934407658;64426,12965103868;66197,84821644226;68018,28904239442;69888,79199106028;71810,73377081443;73785,52894951183;75814,63099562342;77899,53334800307;80041,77051507316
id23;active;male;married;86;2017;3;570,7311057000001;27;0;0,21073417000010192;1,847187466513586;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;34485,90458546964;35434,26696157006;36408,70930301324;37409,9488088461;38438,72240108937;39495,78726711933;40581,92141696512;41697,92425593166;42844,61717296978;44022,84414522646;45233,472359220184;46477,39284909875;47755,521152448964;49068,797984141325;50418,189928705215;51804,69015174461;53229,31913091759;54693,125407017826;56197,18635571082;57742,60898049287;59330,53072745643;60962,12032246149;62638,57863132918;64361,13954369074;66131,07088114224;67949,67533037366;69818,29140195894;71738,29441551282;73711,09751193941;75738,15269351777;77820,95189258951
id24;active;male;not married;96;2017;3;9328,93929;37;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;19798,15321496639;20342,60242837797;20902,023995158364;21476,82965502522;22067,442470538415;22674,297138478225;23297,840309786374;23938,530918305503;24596,840518558907;25273,25363281928;25968,26810772181;26682,395480684165;27416,16135640298;28170,105793704068;28944,78370303093;29740,765254864284;30558,636299373054;31398,998797605815;32262,471264539978;33149,689224314825;34061,30567798349;34997,99158412804;35960,43635269156;36949,34835239058;37965,455432081326;39009,505456463565;40082,26685651631;41184,52919507052;42317,103747934954;43480,82410100318;44676,54676378077;45905,15179978474;47167,54347427882;48464,65091982149;49797,42882011659;51166,858112669805;52573,94671076822;54019,73024531436;55505,2728270605;57031,667829804675;58600,038695124305
id25;active;male;married;80;2017;3;7178,8893;21;0;0,04478634926805315;1,847187466513586;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;70055,96468859588;71982,50371753227;73962,02256976442;75995,97819043294;78085,86759066985;80233,22894941329;82439,64274552214;84706,73292102403;87036,16807635219;89429,66269845188;91888,9784226593;94415,92532928246;97012,36327583772;99680,20326592328;102421,40885573617;105237,99759926893;108132,04253324882;111105,67370291318;114161,0797297433;117300,50942231125;120526,27343142481;123840,745950789;127246,36646443572;130745,64154220771;134341,14668461843
id26;active;male;married;100;2017;3;3529,7410689999997;41;0;0,0;1,5339548920808124;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;11774,27658826667;12098,069194444004;12430,766097291216;12772,612164966724;13123,858999503309;13484,765121989652;13855,59616284437;14236,625057322592;14628,132246398962;15030,405883174935;15443,742044962246;15868,444951198711;16304,827187356675;16753,20993500899;17213,923208221735;17687,306096447835;18173,707014100153;18673,483956987908;19187,004765805075;19714,647396864715;20256,800200278496;20813,862205786158;21386,24341644528;21974,365110397524;22578,660150933458;23199,573305084134;23837,561570973947;24493,094514175733;25166,654613315564;25858,737615181748;26569,85289959925;27300,52385433823;28051,28826033253;28822,698687491677;29615,322901397703;30429,744281186144;31266,562248918763;32126,392710764034;33009,86851031004;33917,63989434358;34850,374991438024;35808,76030370257;36793,5012120544;37805,322495385895;38844,96886400901
id27;active;male;not married;89;2017;3;3822,129504;30;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;31049,440531719534;31903,300146341822;32780,64090036623;33682,1085251263;34608,36650956728;35560,09658858038;36537,99924476634;37542,79422399742;38575,22106515735;39636,039644449185;40726,030734671534;41845,99657987501;42996,761485821575;44179,172426681675;45394,09966841542;46642,43740929685;47925,10443805252;49243,04481009897;50597,228542376695;51988,65232729205;53418,34026629259;54887,34462361564;56396,74660076507;57947,65713228612;59541,21770342399;61178,60119026816;62861,01272300053;64589,69057288306;66365,90706363734;68190,96950788738;70066,22116935428;71993,04225151154;73972,8509134281;76007,10431354737
id28;active;male;married;93;2005;3;9655,41212;34;0;0,0;0,9254499999999998;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;35134,29834703188;36100,49155157526;37093,25506924358;38113,31958364778;39161,4358721981;40238,37535868355;41344,93068104735;42481,91627477616;43650,1689723325;44850,548619071655;46083,93870609612;47351,24702051377;48653,4063135779;49991,37498720131;51366,137799349344;52778,706588831454;54230,12102002432;55721,449348074995;57253,78920514707;58828,26840828861;60446,04578951655;62108,31204872826;63816,290630068295;65571,23862239518;67374,44768451105;69227,2449958351;71130,99423322058;73087,09657463415;75096,9917304366;77162,15900302361;79284,11837560676;81464,43163093596;83704,7035007867;86006,58284705834;88371,76387535247;90801,98738192466;93299,04203492758;95864,76569088812
id29;active;male;not married;96;2000;1;9492,026366;37;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;18000,0;18495,0;19003,612500000003;19526,211843750003;20063,18266945313;20614,920192863094;21181,83049816683;21764,330836866422;22362,849934880247;22977,828308089458;23609,718586561918;24258,985847692376;24926,107958503915;25611,575927362777;26315,894265365256;27039,581357662802;27783,16984499853;28547,207015735992;29332,255208668736;30138,892226907126;30967,711763147076;31819,32383663362;32694,35524214105;33593,45001129993;34517,26988661068;35466,494808492476;36441,82341572602;37443,973559658494;38473,6828325491;39531,70911044421;40618,831110981424;41735,84896653342;42883,58481311309;44062,883395473706;45274,612688849236;46519,664537792596;47798,95531258189;49113,4265836779;50464,04581472904;51851,807074634096;53277,73176918654
id30;active;male;married;97;2003;3;6282,512605;38;0;0,0;0,926503744262823;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;26464,14308685297;27191,90702174143;27939,684464839323;28708,025787622402;29497,496496782023;30308,677650443533;31142,166285830728;31998,57585869108;32878,53669480509;33782,69645391223;34711,72060639482;35666,29292307068;36647,11597845512;37654,911667862645;38690,42173872887;39754,408336543915;40847,654565798875;41970,96506635835;43125,16660568321;44311,108687339496;45529,66417624134;46781,72994108798;48068,2275144679;49390,10377111578;50748,33162482146;52143,91074450406;53577,86828997792;55051,25966795233;56565,16930882101;58120,7114648136;59719,031030095975;61361,304383423616;63048,740253967764;64782,58061095189;66564,10157775307;68394,61437114129;70275,46626634768;72208,04158867225;74193,76273236073;76234,09120750066;78330,52871570694;80484,61825538888
