id;salary
new_employee_year_42_key_male_groupe_6_year_42;386626,2436319897
new_employee_year_42_key_male_groupe_3_year_42;171052,8229402136
new_employee_year_42_key_male_groupe_7_year_42;726388,7001570715
new_employee_year_42_key_male_groupe_4_year_42;241348,50360057538
new_employee_year_42_key_male_groupe_11_year_42;1312186,0389934196
new_employee_year_42_key_male_groupe_8_year_42;766222,9191979432
new_employee_year_42_key_male_groupe_10_year_42;925559,7953614298
new_employee_year_42_key_male_groupe_9_year_42;902127,901807976
new_employee_year_42_key_male_groupe_1_year_42;117159,4677672696
new_employee_year_43_key_male_groupe_5_year_43;394358,76850462944
new_employee_year_43_key_male_groupe_2_year_43;119502,65712261498
new_employee_year_43_key_male_groupe_6_year_43;394358,76850462944
new_employee_year_43_key_male_groupe_3_year_43;174473,87939901787
new_employee_year_43_key_male_groupe_7_year_43;740916,4741602129
new_employee_year_43_key_male_groupe_4_year_43;246175,47367258687
new_employee_year_43_key_male_groupe_11_year_43;1338429,759773288
new_employee_year_43_key_male_groupe_8_year_43;781547,377581902
new_employee_year_43_key_male_groupe_10_year_43;944070,9912686584
new_employee_year_43_key_male_groupe_9_year_43;920170,4598441354
new_employee_year_43_key_male_groupe_1_year_43;119502,65712261498
new_employee_year_44_key_male_groupe_5_year_44;402245,94387472206
new_employee_year_44_key_male_groupe_2_year_44;121892,71026506729
new_employee_year_44_key_male_groupe_6_year_44;402245,94387472206
new_employee_year_44_key_male_groupe_3_year_44;177963,35698699826
new_employee_year_44_key_male_groupe_7_year_44;755734,8036434172
new_employee_year_44_key_male_groupe_4_year_44;251098,98314603863
new_employee_year_44_key_male_groupe_11_year_44;1365198,3549687536
new_employee_year_44_key_male_groupe_8_year_44;797178,3251335401
new_employee_year_44_key_male_groupe_10_year_44;962952,4110940316
new_employee_year_44_key_male_groupe_9_year_44;938573,8690410182
new_employee_year_44_key_male_groupe_1_year_44;121892,71026506729
new_employee_year_45_key_male_groupe_5_year_45;410290,86275221646
new_employee_year_45_key_male_groupe_2_year_45;124330,56447036863
new_employee_year_45_key_male_groupe_6_year_45;410290,86275221646
new_employee_year_45_key_male_groupe_3_year_45;181522,6241267382
new_employee_year_45_key_male_groupe_7_year_45;770849,4997162855
new_employee_year_45_key_male_groupe_4_year_45;256120,9628089594
new_employee_year_45_key_male_groupe_11_year_45;1392502,3220681287
new_employee_year_45_key_male_groupe_8_year_45;813121,8916362108
new_employee_year_45_key_male_groupe_10_year_45;982211,4593159122
new_employee_year_45_key_male_groupe_9_year_45;957345,3464218385
new_employee_year_45_key_male_groupe_1_year_45;124330,56447036863
new_employee_year_46_key_male_groupe_5_year_46;418496,6800072608
new_employee_year_46_key_male_groupe_2_year_46;126817,175759776
new_employee_year_46_key_male_groupe_6_year_46;418496,6800072608
new_employee_year_46_key_male_groupe_3_year_46;185153,07660927298
new_employee_year_46_key_male_groupe_7_year_46;786266,4897106112
new_employee_year_46_key_male_groupe_4_year_46;261243,38206513858
new_employee_year_46_key_male_groupe_11_year_46;1420352,3685094912
new_employee_year_46_key_male_groupe_8_year_46;829384,329468935
new_employee_year_46_key_male_groupe_10_year_46;1001855,6885022304
new_employee_year_46_key_male_groupe_9_year_46;976492,2533502752
new_employee_year_46_key_male_groupe_1_year_46;126817,175759776
new_employee_year_47_key_male_groupe_5_year_47;426866,6136074061
new_employee_year_47_key_male_groupe_2_year_47;129353,51927497154
new_employee_year_47_key_male_groupe_6_year_47;426866,6136074061
new_employee_year_47_key_male_groupe_3_year_47;188856,13814145845
new_employee_year_47_key_male_groupe_7_year_47;801991,8195048235
new_employee_year_47_key_male_groupe_4_year_47;266468,24970644136
new_employee_year_47_key_male_groupe_11_year_47;1448759,4158796812
new_employee_year_47_key_male_groupe_8_year_47;845972,0160583139
new_employee_year_47_key_male_groupe_10_year_47;1021892,8022722752
new_employee_year_47_key_male_groupe_9_year_47;996022,0984172808
new_employee_year_47_key_male_groupe_1_year_47;129353,51927497154
new_employee_year_48_key_male_groupe_5_year_48;435403,9458795542
new_employee_year_48_key_male_groupe_2_year_48;131940,58966047099
new_employee_year_48_key_male_groupe_6_year_48;435403,9458795542
new_employee_year_48_key_male_groupe_3_year_48;192633,26090428763
new_employee_year_48_key_male_groupe_7_year_48;818031,65589492
new_employee_year_48_key_male_groupe_4_year_48;271797,61470057024
new_employee_year_48_key_male_groupe_11_year_48;1477734,604197275
new_employee_year_48_key_male_groupe_8_year_48;862891,4563794802
new_employee_year_48_key_male_groupe_10_year_48;1042330,6583177208
new_employee_year_48_key_male_groupe_9_year_48;1015942,5403856265
new_employee_year_48_key_male_groupe_1_year_48;131940,58966047099
new_employee_year_49_key_male_groupe_5_year_49;444112,0247971453
new_employee_year_49_key_male_groupe_2_year_49;134579,4014536804
new_employee_year_49_key_male_groupe_6_year_49;444112,0247971453
new_employee_year_49_key_male_groupe_3_year_49;196485,92612237338
new_employee_year_49_key_male_groupe_7_year_49;834392,2890128185
new_employee_year_49_key_male_groupe_4_year_49;277233,5669945816
new_employee_year_49_key_male_groupe_11_year_49;1507289,2962812204
new_employee_year_49_key_male_groupe_8_year_49;880149,2855070698
new_employee_year_49_key_male_groupe_10_year_49;1063177,271484075
new_employee_year_49_key_male_groupe_9_year_49;1036261,391193339
new_employee_year_49_key_male_groupe_1_year_49;134579,4014536804
new_employee_year_50_key_male_groupe_5_year_50;452994,2652930882
new_employee_year_50_key_male_groupe_2_year_50;137270,989482754
new_employee_year_50_key_male_groupe_6_year_50;452994,2652930882
new_employee_year_50_key_male_groupe_3_year_50;200415,64464482083
new_employee_year_50_key_male_groupe_7_year_50;851080,1347930748
new_employee_year_50_key_male_groupe_4_year_50;282778,2383344732
new_employee_year_50_key_male_groupe_11_year_50;1537435,0822068448
new_employee_year_50_key_male_groupe_8_year_50;897752,2712172111
new_employee_year_50_key_male_groupe_10_year_50;1084440,8169137565
new_employee_year_50_key_male_groupe_9_year_50;1056986,619017206
new_employee_year_50_key_male_groupe_1_year_50;137270,989482754
new_employee_year_51_key_male_groupe_5_year_51;462054,15059895
new_employee_year_51_key_male_groupe_2_year_51;140016,40927240907
new_employee_year_51_key_male_groupe_6_year_51;462054,15059895
new_employee_year_51_key_male_groupe_3_year_51;204423,95753771727
new_employee_year_51_key_male_groupe_7_year_51;868101,7374889363
new_employee_year_51_key_male_groupe_4_year_51;288433,8031011627
new_employee_year_51_key_male_groupe_11_year_51;1568183,7838509816
new_employee_year_51_key_male_groupe_8_year_51;915707,3166415554
new_employee_year_51_key_male_groupe_10_year_51;1106129,6332520316
new_employee_year_51_key_male_groupe_9_year_51;1078126,35139755
new_employee_year_51_key_male_groupe_1_year_51;140016,40927240907
new_employee_year_52_key_male_groupe_5_year_52;471295,23361092893
new_employee_year_52_key_male_groupe_2_year_52;142816,73745785726
new_employee_year_52_key_male_groupe_6_year_52;471295,23361092893
new_employee_year_52_key_male_groupe_3_year_52;208512,4366884716
new_employee_year_52_key_male_groupe_7_year_52;885463,772238715
new_employee_year_52_key_male_groupe_4_year_52;294202,4791631859
new_employee_year_52_key_male_groupe_11_year_52;1599547,4595280013
new_employee_year_52_key_male_groupe_8_year_52;934021,4629743864
new_employee_year_52_key_male_groupe_10_year_52;1128252,2259170723
new_employee_year_52_key_male_groupe_9_year_52;1099688,8784255008
new_employee_year_52_key_male_groupe_1_year_52;142816,73745785726
new_employee_year_53_key_male_groupe_5_year_53;480721,1382831476
new_employee_year_53_key_male_groupe_2_year_53;145673,07220701443
new_employee_year_53_key_male_groupe_6_year_53;480721,1382831476
new_employee_year_53_key_male_groupe_3_year_53;212682,68542224105
new_employee_year_53_key_male_groupe_7_year_53;903173,0476834894
new_employee_year_53_key_male_groupe_4_year_53;300086,5287464497
new_employee_year_53_key_male_groupe_11_year_53;1631538,4087185615
new_employee_year_53_key_male_groupe_8_year_53;952701,8922338743
new_employee_year_53_key_male_groupe_10_year_53;1150817,2704354138
new_employee_year_53_key_male_groupe_9_year_53;1121682,655994011
new_employee_year_53_key_male_groupe_1_year_53;145673,07220701443
new_employee_year_54_key_male_groupe_5_year_54;490335,56104881054
new_employee_year_54_key_male_groupe_2_year_54;148586,5336511547
new_employee_year_54_key_male_groupe_6_year_54;490335,56104881054
new_employee_year_54_key_male_groupe_3_year_54;216936,33913068587
new_employee_year_54_key_male_groupe_7_year_54;921236,5086371591
new_employee_year_54_key_male_groupe_4_year_54;306088,2593213787
new_employee_year_54_key_male_groupe_11_year_54;1664169,1768929327
new_employee_year_54_key_male_groupe_8_year_54;971755,9300785518
new_employee_year_54_key_male_groupe_10_year_54;1173833,6158441221
new_employee_year_54_key_male_groupe_9_year_54;1144116,3091138913
new_employee_year_54_key_male_groupe_1_year_54;148586,5336511547
new_employee_year_55_key_male_groupe_5_year_55;500142,27226978674
new_employee_year_55_key_male_groupe_2_year_55;151558,2643241778
new_employee_year_55_key_male_groupe_6_year_55;500142,27226978674
new_employee_year_55_key_male_groupe_3_year_55;221275,0659132996
new_employee_year_55_key_male_groupe_7_year_55;939661,2388099023
new_employee_year_55_key_male_groupe_4_year_55;312210,0245078063
new_employee_year_55_key_male_groupe_11_year_55;1697452,5604307915
new_employee_year_55_key_male_groupe_8_year_55;991191,0486801228
new_employee_year_55_key_male_groupe_10_year_55;1197310,2881610047
new_employee_year_55_key_male_groupe_9_year_55;1166998,6352961692
new_employee_year_55_key_male_groupe_1_year_55;151558,2643241778
new_employee_year_56_key_male_groupe_5_year_56;510145,1177151825
new_employee_year_56_key_male_groupe_2_year_56;154589,42961066135
new_employee_year_56_key_male_groupe_6_year_56;510145,1177151825
new_employee_year_56_key_male_groupe_3_year_56;225700,56723156557
new_employee_year_56_key_male_groupe_7_year_56;958454,4635861004
new_employee_year_56_key_male_groupe_4_year_56;318454,2249979624
new_employee_year_56_key_male_groupe_11_year_56;1731401,6116394072
new_employee_year_56_key_male_groupe_8_year_56;1011014,8696537253
new_employee_year_56_key_male_groupe_10_year_56;1221256,4939242247
new_employee_year_56_key_male_groupe_9_year_56;1190338,6080020925
new_employee_year_56_key_male_groupe_1_year_56;154589,42961066135
new_employee_year_57_key_male_groupe_5_year_57;520348,02006948617
new_employee_year_57_key_male_groupe_2_year_57;157681,2182028746
new_employee_year_57_key_male_groupe_6_year_57;520348,02006948617
new_employee_year_57_key_male_groupe_3_year_57;230214,57857619692
new_employee_year_57_key_male_groupe_7_year_57;977623,5528578225
new_employee_year_57_key_male_groupe_4_year_57;324823,30949792167
new_employee_year_57_key_male_groupe_11_year_57;1766029,6438721954
new_employee_year_57_key_male_groupe_8_year_57;1031235,1670467999
new_employee_year_57_key_male_groupe_10_year_57;1245681,6238027094
new_employee_year_57_key_male_groupe_9_year_57;1214145,3801621343
new_employee_year_57_key_male_groupe_1_year_57;157681,2182028746
new_employee_year_58_key_male_groupe_5_year_58;530754,9804708759
new_employee_year_58_key_male_groupe_2_year_58;160834,8425669321
new_employee_year_58_key_male_groupe_6_year_58;530754,9804708759
new_employee_year_58_key_male_groupe_3_year_58;234818,87014772082
new_employee_year_58_key_male_groupe_7_year_58;997176,0239149788
new_employee_year_58_key_male_groupe_4_year_58;331319,77568788006
new_employee_year_58_key_male_groupe_11_year_58;1801350,2367496393
new_employee_year_58_key_male_groupe_8_year_58;1051859,8703877358
new_employee_year_58_key_male_groupe_10_year_58;1270595,2562787635
new_employee_year_58_key_male_groupe_9_year_58;1238428,287765377
new_employee_year_58_key_male_groupe_1_year_58;160834,8425669321
new_employee_year_59_key_male_groupe_5_year_59;541370,0800802935
new_employee_year_59_key_male_groupe_2_year_59;164051,53941827072
new_employee_year_59_key_male_groupe_6_year_59;541370,0800802935
new_employee_year_59_key_male_groupe_3_year_59;239515,24755067527
new_employee_year_59_key_male_groupe_7_year_59;1017119,5443932785
new_employee_year_59_key_male_groupe_4_year_59;337946,1712016377
new_employee_year_59_key_male_groupe_11_year_59;1837377,2414846322
new_employee_year_59_key_male_groupe_8_year_59;1072897,0677954906
new_employee_year_59_key_male_groupe_10_year_59;1296007,1614043387
new_employee_year_59_key_male_groupe_9_year_59;1263196,8535206846
new_employee_year_59_key_male_groupe_1_year_59;164051,53941827072
